Latitude,Longitude,CrimeGroup_Name
15.630147,74.8541,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.350664,75.135901,THEFT
12.949116,77.526884, CYBER CRIME
13.529837,76.205807,CASES OF HURT
13.699022,74.690645,MOTOR VEHICLE ACCIDENTS FATAL
14.451956,75.935831,CRIMES RELATED TO WOMEN
13.257218,76.476262,KARNATAKA POLICE ACT 1963
12.9727,77.5491,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.717698,76.745375,Karnataka State Local Act
12.555074,77.606964,THEFT
15.117969,75.475188,KARNATAKA POLICE ACT 1963
14.519935,76.337113,THEFT
12.536258,77.534787,CASES OF HURT
16.120677,75.107519,RIOTS
14.287759,75.077091,MOLESTATION
12.909815,77.754734,CHEATING
13.0424116,77.51468991,NEGLIGENT ACT
13.07394,77.55907,DACOITY
12.976578,74.818693,EXPLOSIVES
13.076636,77.453066,MISSING PERSON
16.9184,76.23561,THEFT
13.069019,77.439213,CASES OF HURT
12.912803,77.520718,KIDNAPPING AND ABDUCTION
12.925472,74.860485,ROBBERY
15.750874,74.781866,KARNATAKA POLICE ACT 1963
13.829909,75.751199,CASES OF HURT
12.970286,77.651944, CYBER CRIME
13.044181,77.547021,MOLESTATION
13.035859,77.734101,THEFT
12.346298,75.649745,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.676352,77.184854,THEFT
13.75116,74.730013,KARNATAKA POLICE ACT 1963
15.385865,76.514951,MISSING PERSON
14.214426,76.416569,CASES OF HURT
13.405868,77.861179,KARNATAKA POLICE ACT 1963
15.563229,74.656605,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
14.379332,74.409654,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.95787487,77.65824598,THEFT
13.970674,75.67183,MISSING PERSON
14.296105,75.833795,KIDNAPPING AND ABDUCTION
16.08417,76.492286,MOTOR VEHICLE ACCIDENTS FATAL
14.514891,74.842596,CHEATING
13.106076,74.998718,CHEATING
13.883272,75.658211,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.64476,77.74816,MISSING PERSON
17.331873,76.880649,CRUELTY BY HUSBAND
12.968571,77.641243,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.89897,76.39258,KARNATAKA POLICE ACT 1963
12.96636,77.53415,MISSING PERSON
15.842228,74.597662,RIOTS
12.572133,77.343812,NEGLIGENT ACT
12.97851,77.569626,THEFT
15.886784,75.836663,MISSING PERSON
12.726565,76.445054,MOTOR VEHICLE ACCIDENTS FATAL
16.204093,75.500057,CRIMES RELATED TO WOMEN
13.216385,77.552897,THEFT
14.321544,75.261865,MOTOR VEHICLE ACCIDENTS FATAL
12.9526491191967,77.5436984405137,CHEATING
13.338181,74.937897,CRIMINAL INTIMIDATION
12.985168,78.182704,THEFT
13.037199,77.7347279,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.024596,77.647877,MISSING PERSON
14.043294,74.511719,CASES OF HURT
12.652124,75.182959,Karnataka State Local Act
15.039091,75.429949,RIOTS
12.9450949329766,77.5413820602883,MISSING PERSON
16.522374,74.809677,KIDNAPPING AND ABDUCTION
16.178579,75.700011,CrPC
15.696541,74.869393,Karnataka State Local Act
13.306539,75.755397,Karnataka State Local Act
13.492804,77.664984,ROBBERY
15.537034,76.635675,MOTOR VEHICLE ACCIDENTS FATAL
12.96795,77.56228,CASES OF HURT
13.939141,75.55578,CHEATING
13.216287,77.2035449,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
12.754321,75.583453,CASES OF HURT
12.837014,77.669094,THEFT
15.431917,75.884141,MISSING PERSON
16.855467,75.707278,Karnataka State Local Act
13.21992627,77.67141724,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.350226,75.148974,THEFT
13.623486,77.831534,Karnataka State Local Act
13.853177,75.54136,MOLESTATION
15.888247,75.086136,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.317864,75.77661,Karnataka State Local Act
14.443641,75.783947,MOTOR VEHICLE ACCIDENTS FATAL
12.83202,77.680151,THEFT
17.899525,77.2053549,RIOTS
13.138712,75.638412,KIDNAPPING AND ABDUCTION
12.778048,77.770537,MOLESTATION
12.295789,76.625744,MOTOR VEHICLE ACCIDENTS FATAL
12.95868,77.56207,THEFT
17.348285,76.853723,MOLESTATION
13.043206,77.572351,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.169245,77.034594,MOTOR VEHICLE ACCIDENTS FATAL
13.02130079,77.67919196,MISSING PERSON
14.403904,75.929649,Karnataka State Local Act
16.513036,76.49926,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.075722,76.842901,MOLESTATION
13.028818,77.652571,THEFT
13.019525,77.558015,PUBLIC SAFETY
13.745802,77.456126,Karnataka State Local Act
12.414708,76.69148,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.518809,74.952099,MURDER
13.201248,78.488926,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.152179,77.098154,THEFT
16.885466,75.715906,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.153402,77.568562,THEFT
15.438177,74.341345,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.549113,74.701224,MOTOR VEHICLE ACCIDENTS FATAL
12.98303,77.766575,THEFT
13.034024,77.71664,MISSING PERSON
14.716692,75.395586,MISSING PERSON
13.076372,74.801704,Karnataka State Local Act
18.052316,77.219605,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim)
12.96492163,77.5224748,MOLESTATION
13.500263,77.60254,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
13.00714622,77.71405876,THEFT
12.314994,76.674634,Karnataka State Local Act
13.140837,74.772041,PUBLIC SAFETY
12.903511,77.585153,THEFT
18.424263,77.303699,CASES OF HURT
77.342674,13.005293,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
12.299259,76.2905,Karnataka State Local Act
13.850633,75.699939,KARNATAKA POLICE ACT 1963
12.573005,77.332091,PUBLIC SAFETY
12.921127,77.569561,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.474058,76.392713,ROBBERY
14.476636,75.899548,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.857351,75.644053,RIOTS
15.644764,74.511837,KARNATAKA POLICE ACT 1963
12.591645,77.136447,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.287873,76.661374,MISSING PERSON
12.188379,76.149321,CASES OF HURT
13.608194,77.519872,MOTOR VEHICLE ACCIDENTS FATAL
12.963852,77.635241, CYBER CRIME
13.04933,77.771617,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.404382,77.087129,THEFT
17.347656,76.865797,KARNATAKA POLICE ACT 1963
14.195375,77.400159,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.852512,74.611646,CASES OF HURT
14.477037,75.925146,BURGLARY - DAY
13.037427,74.794486,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.358038,77.348408,PUBLIC SAFETY
13.564425,77.456756,MOTOR VEHICLE ACCIDENTS FATAL
12.747919,77.773673,THEFT
12.93258,77.535668,CASES OF HURT
13.309261,74.737898,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
17.392511,76.871843,MOLESTATION
15.751439,76.195986,CASES OF HURT
14.494643,75.845308,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.487746,75.922387,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.030889,77.712889, CYBER CRIME
13.095476,77.54086,CRUELTY BY HUSBAND
13.018299,77.612783,MISSING PERSON
15.800947,74.481619,MISSING PERSON
15.448816,74.988478,MISSING PERSON
17.180873,77.286808,CRIMINAL INTIMIDATION
12.881671,74.844726,CRIMINAL BREACH OF TRUST
17.898236,77.491692,BURGLARY - NIGHT
14.763475,74.22283,CRUELTY BY HUSBAND
15.922193,75.674889,CONSUMER
13.037844,77.713002, CYBER CRIME
12.985407,77.572557,KIDNAPPING AND ABDUCTION
15.283202,75.296882,KARNATAKA POLICE ACT 1963
15.459838,76.568759,KARNATAKA POLICE ACT 1963
12.766364,77.583689,Karnataka State Local Act
13.329049,77.106332,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.785397,76.8185,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.542618,76.599036,THEFT
77.56033524,13.02430604,KIDNAPPING AND ABDUCTION
13.02855226,77.5196193,PUBLIC SAFETY
13.561387,76.423338,CASES OF HURT
12.252188,76.632665,CHEATING
12.93071,77.730149, CYBER CRIME
17.330051,76.8414169,DACOITY
77.62474399,12.97515156,MISSING PERSON
12.9744076,77.5806354,THEFT
12.035062,77.596108,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.92230637,77.60999728,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.328413,75.776008,CASES OF HURT
77.70590208,13.02363793,EXPOSURE AND ABANDONMENT OF CHILD
12.89476,77.55266,MISSING PERSON
12.135161,75.943764,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.284643,77.800879,MOTOR VEHICLE ACCIDENTS NON-FATAL
0.129879045,0.775375342,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.166973894259,75.035988092422,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.096763,76.622053,KARNATAKA POLICE ACT 1963
77.63829947,12.99364388,ATTEMPT TO MURDER
12.97034576,77.57773034,BURGLARY - NIGHT
13.02310178,77.63639042, CYBER CRIME
13.003874,77.543444,PUBLIC SAFETY
15.322339,75.142727,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.020563,77.594542,KIDNAPPING AND ABDUCTION
14.220314,76.387352,ATTEMPT TO MURDER
13.052832,77.609391,THEFT
12.286911,75.932218,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.282878,77.72283,MOTOR VEHICLE ACCIDENTS FATAL
12.9965830880985,77.5288831827216,MISSING PERSON
15.347416,75.14238,CASES OF HURT
16.276844,76.31994,KARNATAKA POLICE ACT 1963
15.337778,75.144859,ATTEMPT TO MURDER
13.022809,77.584505,PUBLIC SAFETY
14.088015,76.26035,MOTOR VEHICLE ACCIDENTS FATAL
12.553777,77.32576,THEFT
13.092185,77.3956699,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.426521,74.966721,MOLESTATION
13.01509252,77.60839079,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
12.906076,77.558215, CYBER CRIME
13.099469,77.576928,THEFT
13.04401452,77.58119279,THEFT
77.665525,12.980708,FORGERY
13.03998239,77.57319944,MISSING PERSON
16.182313,76.948794,KARNATAKA POLICE ACT 1963
13.557005,77.297444,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.173551,75.022325,MISCHIEF
15.880956,74.664821,MOTOR VEHICLE ACCIDENTS FATAL
12.780714,75.184696,RIOTS
13.014647,77.726818,CASES OF HURT
12.95687707,77.61944165,CrPC
14.489041,76.160711,MOTOR VEHICLE ACCIDENTS FATAL
12.413356,75.739309,MOTOR VEHICLE ACCIDENTS NON-FATAL
18.030312,77.35349,MURDER
12.345595,76.637535,ELECTION
12.996462,75.271571,MISSING PERSON
12.9496454947218,77.54188193618221,KIDNAPPING AND ABDUCTION
13.344703,74.703814,MISSING PERSON
15.86512,75.626601,KARNATAKA POLICE ACT 1963
16.212638,74.570956,MISSING PERSON
12.99041,77.55641,THEFT
12.949377,77.604203,THEFT
17.400151,76.848065,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
12.81374,77.57787,THEFT
16.823037,75.768393,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.816527,74.930424,MISSING PERSON
16.793657,76.066623,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.968065,77.629598,CHEATING
15.510333,74.97657,ATTEMPT TO MURDER
14.049453,77.088727,MISSING PERSON
14.618421,75.27822,POCSO
13.333855,77.7915339,CASES OF HURT
14.896883,74.769973,MOTOR VEHICLE ACCIDENTS FATAL
12.99047,74.799989,CASES OF HURT
12.989935,77.594428,CHEATING
15.63364,74.51076,RIOTS
12.131352,76.676292,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.049671,76.489294,CASES OF HURT
16.935891,75.310718,MISSING PERSON
17.702558,77.424719,MOTOR VEHICLE ACCIDENTS FATAL
77.5578334475,12.9849851017,CASES OF HURT
16.423534,76.935501,KARNATAKA POLICE ACT 1963
12.315093,76.650491,BURGLARY - NIGHT
13.333963,74.708768,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.958357,77.151886,CASES OF HURT
13.001469,77.504022,CASES OF HURT
13.971168,75.155167,BURGLARY - NIGHT
14.104121,75.573183,THEFT
13.664938,76.939522,THEFT
12.961876,76.125303,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
12.527918,76.9009989,MOTOR VEHICLE ACCIDENTS FATAL
16.344335,77.5015599,MISSING PERSON
15.042439,75.263857,THEFT
14.615412,75.625664, CYBER CRIME
12.947835,77.627176,CASES OF HURT
18.36972,77.311348,MOTOR VEHICLE ACCIDENTS FATAL
12.325667,76.645288,CHEATING
12.137113,77.007293,ROBBERY
15.406142,76.600799,KARNATAKA POLICE ACT 1963
12.958359,77.656525,FORGERY
16.525174,74.851565,KARNATAKA POLICE ACT 1963
13.157641,77.602205,THEFT
12.884435,74.832946,CHEATING
12.663817,75.370851,CRIMINAL INTIMIDATION
12.960416,77.70186,BURGLARY - NIGHT
12.951923,77.623132,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim)
77.50096499,12.93440455,MISSING PERSON
13.799605,74.814993,CRIMINAL INTIMIDATION
16.430783,74.36629,MOTOR VEHICLE ACCIDENTS FATAL
15.603234,74.90183,ATTEMPT TO MURDER
13.54134,76.995661,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.105013,77.877976,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.000906,77.572342,THEFT
12.980305,77.591347,CHEATING
13.346648,74.735651,CHEATING
12.960201,77.1653,PUBLIC SAFETY
16.92776,75.377415,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.389944,77.72648,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.775491,77.74511,CHEATING
13.593297,76.250281,CASES OF HURT
13.373739,77.20655,CHILDREN ACT
17.273028,75.978951,MOTOR VEHICLE ACCIDENTS FATAL
16.541896,74.412437,KARNATAKA POLICE ACT 1963
12.9352,77.56323,ROBBERY
15.593704,74.503803,BURGLARY - NIGHT
13.333847,77.109483,THEFT
15.612346,74.763065,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.811701,77.411025,Karnataka State Local Act
15.358859,75.146864,THEFT
12.943287,77.525621,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
12.5812,12.96984159,ROBBERY
15.563467,76.825114,THEFT
12.994234,77.613362,MOTOR VEHICLE ACCIDENTS FATAL
13.883809,76.137551,MISSING PERSON
14.166478,75.026628,CRIMINAL INTIMIDATION
13.046617,77.544626,CASES OF HURT
13.272304,74.830079,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.51688,75.396494,CRIMINAL BREACH OF TRUST
15.766311,75.112263,THEFT
13.079036,77.424042,BURGLARY - NIGHT
12.942584,77.600334,THEFT
12.791035,77.700443,THEFT
16.666121,77.131731,THEFT
14.008313,77.04098,KIDNAPPING AND ABDUCTION
12.163658,77.087734,CASES OF HURT
13.01589259,77.53338646,THEFT
15.509085,76.494741,THEFT
13.30425,76.425651,MOTOR VEHICLE ACCIDENTS FATAL
12.929925,77.510967, CYBER CRIME
14.430674,76.109285,PUBLIC SAFETY
12.826722,77.6766009,ROBBERY
17.995474,77.3187839,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.366372,75.139175, CYBER CRIME
13.216925,77.677945,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
12.955,77.5832,CHEATING
12.831697,75.066428,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.002456,77.52364,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim)
12.963255,77.567513,PUBLIC SAFETY
14.760962,75.269133,MISSING PERSON
13.006243,76.094651,KARNATAKA POLICE ACT 1963
13.04513013,77.50751086,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.789556,77.720349,ROBBERY
16.016161,76.253514,MOTOR VEHICLE ACCIDENTS FATAL
12.933566,77.539903,ROBBERY
12.78373,77.636602,THEFT
15.135477,76.930956,ATTEMPT TO MURDER
13.366625,74.74503,MOTOR VEHICLE ACCIDENTS FATAL
12.935436,77.527557,KIDNAPPING AND ABDUCTION
12.783834,77.756969,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.9975832038746,77.5301089281258,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
16.36013,75.27523,DACOITY
12.89835882,77.5613959,THEFT
12.433218,75.859549,CASES OF HURT
12.846777,75.466249,CRIMINAL INTIMIDATION
12.847159,77.10981,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
16.527453,75.177402,MOTOR VEHICLE ACCIDENTS FATAL
13.0092703593509,77.5323001971611,MOLESTATION
12.123456,77.123456,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.322363,77.151958,Karnataka State Local Act
17.367389,76.845424,KARNATAKA POLICE ACT 1963
15.727835,75.367088,CRIMINAL INTIMIDATION
12.876443,77.566923,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.25764,76.68674,CASES OF HURT
12.573535,77.324805,ROBBERY
13.190925,77.044732,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.434557,75.961195,RIOTS
15.670283,75.564,ATTEMPT TO MURDER
13.030411,77.59788,CRIMINAL INTIMIDATION
16.620544,74.72805,MOTOR VEHICLE ACCIDENTS FATAL
13.0123743359178,77.61010860903511,THEFT
13.658768,77.207694,CASES OF HURT
13.031755,77.717157,THEFT
77.553864,12.4089459,NEGLIGENT ACT
13.191272,77.2001,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.942537,77.419401,MOTOR VEHICLE ACCIDENTS FATAL
15.77494,74.910025,CASES OF HURT
13.772856,75.745699,ATTEMPT TO MURDER
13.707089,77.200694,CASES OF HURT
14.495345,75.369834,MOTOR VEHICLE ACCIDENTS NON-FATAL
77.54674002,13.05779577,MOLESTATION
12.980971,77.587745,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim)
15.488405,76.684156,THEFT
11.990065,76.3497709,AFFRAY
18.303276,77.426626,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.993088,77.556335,PUBLIC SAFETY
14.08553,75.878214,BURGLARY - NIGHT
12.866498,74.90728,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.996861,77.673833,BURGLARY - DAY
13.218116,77.784469,MOLESTATION
12.16342,77.112132,THEFT
16.575818,75.975091,RIOTS
12.843609,77.55216,RIOTS
12.961571,77.584164,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS"
13.518059,77.233399,THEFT
12.312624,76.6583,CRIMES RELATED TO WOMEN
15.832163,75.138382,RIOTS
16.251387,77.31397,CASES OF HURT
12.748941,76.272253,POCSO
13.199103,77.706804,FORGERY
12.866316,77.534357,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.2298289,77.702282,MOTOR VEHICLE ACCIDENTS FATAL
12.966776,77.587248, CYBER CRIME
14.147092,75.991666,FOREST
15.754242,74.492985,BURGLARY - NIGHT
15.27404,76.329194,CRUELTY BY HUSBAND
13.018537,77.557752,NEGLIGENT ACT
12.949837,77.623841,THEFT
12.369,77.258,PUBLIC SAFETY
16.812646,76.06095,Karnataka State Local Act
12.9810908149203,77.5419796616837,THEFT
12.5652,77.3143,THEFT
12.963852,77.963852, CYBER CRIME
13.129028,77.5309309,THEFT
16.828182,75.713493,PUBLIC SAFETY
12.832377,77.594878,CRUELTY BY HUSBAND
13.042153,77.538723,THEFT
13.345868,75.528456,Karnataka State Local Act
13.136872,77.354019,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.206156,74.568886,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.532217,74.913535,CRIMINAL TRESPASS
14.464963,75.910646,Karnataka State Local Act
13.045928,77.753074,CRUELTY BY HUSBAND
14.47359,75.910966,KARNATAKA POLICE ACT 1963
13.027011,77.58575,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.772306,74.873683,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.252121,77.119237,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.73629,77.262187,CASES OF HURT
12.353496,76.607323,ANIMAL
12.043945,76.972669,Karnataka State Local Act
12.750115,75.030673,CASES OF HURT
14.475651,76.262295,KARNATAKA POLICE ACT 1963
17.182367,76.7949519,KARNATAKA POLICE ACT 1963
16.230173,74.818524,KARNATAKA POLICE ACT 1963
15.246196,74.62313,PUBLIC SAFETY
13.912183,77.014529,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.018498,77.704652,KIDNAPPING AND ABDUCTION
12.9856,77.5337,MISSING PERSON
13.039282,77.589462,PUBLIC SAFETY
12.97186,77.56444,CHEATING
12.212914,76.322812,CASES OF HURT
12.186203,75.939336,ANIMAL
13.014815,78.135238,CASES OF HURT
12.90063629,77.61011121,KIDNAPPING AND ABDUCTION
16.202195,75.059914,MOTOR VEHICLE ACCIDENTS FATAL
17.172047,75.95774,KARNATAKA POLICE ACT 1963
12.983492,78.376827,CASES OF HURT
15.32818,74.827233,KARNATAKA POLICE ACT 1963
12.9411566,77.63045402,CRIMES RELATED TO WOMEN
13.846987,75.534769,CASES OF HURT
12.954062,77.718661,THEFT
12.915004,77.497059,BURGLARY - NIGHT
13.306401,76.9413009,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.782999,77.774924,BURGLARY - DAY
12.456546,77.232164,THEFT
18.033822,77.21544,KARNATAKA POLICE ACT 1963
13.017977,77.5585, CYBER CRIME
13.01033305,77.52237062,CHEATING
13.586318,76.538273,KARNATAKA POLICE ACT 1963
14.481833,75.925392,MISSING PERSON
12.948357,77.579959,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.329968,76.289183,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.046664,77.031265,PUBLIC SAFETY
14.448154,75.910717,MISSING PERSON
13.997718,74.516346,KARNATAKA POLICE ACT 1963
13.007586,77.167509,MOLESTATION
12.903059,74.872838,CHEATING
12.943261,77.542754,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.745478,74.787048,ROBBERY
13.866077,76.323369,CASES OF HURT
14.698897,74.931567,THEFT
13.729611,75.343893,BURGLARY - NIGHT
15.425422,76.366804,MISSING PERSON
13.03147882,77.51286015,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.131695,77.037814,Karnataka State Local Act
12.125117,77.071904,MISSING PERSON
12.972686,77.577936,MISSING PERSON
13.241716,77.713731,NEGLIGENT ACT
13.786859,77.988836,BURGLARY - DAY
13.81931,75.693302,MOTOR VEHICLE ACCIDENTS FATAL
13.403165,77.293107,KARNATAKA POLICE ACT 1963
13.0289258263912,77.61067003231501,MISSING PERSON
13.120722,77.89209,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.11654,76.965206,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.360795,75.938987,THEFT
16.428111,74.76263,MOLESTATION
12.807596,74.913952,CASES OF HURT
14.245678,74.572604,MOTOR VEHICLE ACCIDENTS FATAL
13.018378,77.5587, CYBER CRIME
18.150882,77.373761,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.83588,75.12102,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.85621,77.66444,MOTOR VEHICLE ACCIDENTS FATAL
12.933886,76.161311,CASES OF HURT
13.417717,76.618514,MOTOR VEHICLE ACCIDENTS FATAL
15.434087,76.150531,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.833559,74.503939,MOTOR VEHICLE ACCIDENTS FATAL
15.978504,77.267876,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.280514,76.603894,MOTOR VEHICLE ACCIDENTS FATAL
13.530191,77.302894,SUICIDE
15.558617,76.961868,CRIMINAL INTIMIDATION
13.2456607,77.7127844,NEGLIGENT ACT
13.01122425,77.60785074,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
15.440387,75.017531,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.502448,75.965493,INDIAN ELECTRICITY ACT 
13.000467,74.825035,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.349353,76.181032,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.146493,77.658695,ATTEMPT TO MURDER
12.941431,77.611542,THEFT
12.096304,77.131741,KARNATAKA POLICE ACT 1963
15.841462,76.435949,KARNATAKA POLICE ACT 1963
14.952929,76.58087,KARNATAKA POLICE ACT 1963
12.711529,77.694748,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.119846,77.521732,THEFT
13.036791,78.364895,MISSING PERSON
13.04546174,77.50727289,NEGLIGENT ACT
13.247423,76.5395289,ATTEMPT TO MURDER
12.908705,77.032154,THEFT
15.860824,74.512657,THEFT
12.344201,76.641783,KARNATAKA POLICE ACT 1963
14.5479,74.3188,KARNATAKA POLICE ACT 1963
13.554363,75.412569,MISSING PERSON
16.590372,77.42455,THEFT
12.919615,77.620975,ROBBERY
12.573557,77.330437,MISSING PERSON
12.942366,77.622358,CHEATING
13.01402417,77.53182469,THEFT
13.513016,76.2515239,CASES OF HURT
14.47573,75.979595,BURGLARY - DAY
12.803847,76.413412,MOTOR VEHICLE ACCIDENTS FATAL
17.350489,76.86827,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.370105,74.727174,PUBLIC SAFETY
16.301122,75.131593,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.502041,74.908067,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.11102,77.387632,CRUELTY BY HUSBAND
12.942436,77.602747,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.92813,77.490342,MOLESTATION
12.446956,76.168212,CASES OF HURT
15.447528,75.205662,SUICIDE
12.297012,76.64883,POCSO
17.179929,77.285072,ATTEMPT TO MURDER
13.154263,77.442369,Karnataka State Local Act
14.482527,75.853649,MISSING PERSON
12.753502,75.212801,RAPE
12.986523,77.504438, CYBER CRIME
13.255968,75.78044,Karnataka State Local Act
13.778502,74.63655,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.375147,75.971845,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.131287,77.358524,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.50866,74.946101,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.908923,77.5153099,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.556635,75.340394,CRIMINAL TRESPASS
12.824098,75.121918,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.241312,76.39117,KIDNAPPING AND ABDUCTION
13.041669,77.475169,MOTOR VEHICLE ACCIDENTS FATAL
15.878838,74.530516,THEFT
14.381811,74.442901,MISSING PERSON
14.158687,75.022715,BURGLARY - NIGHT
12.895451,77.678541,CrPC
14.265694,75.964379,MISSING PERSON
13.0748690232118,77.56355692485289,CrPC
12.159809,77.107364,Karnataka State Local Act
14.990848,75.22267,MISCHIEF
16.814173,77.017307,MOLESTATION
13.808313,77.206256,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.990129369097,77.554050359744,ROBBERY
12.992758,77.68142,MOTOR VEHICLE ACCIDENTS FATAL
14.14734,74.479042,CASES OF HURT
13.05110959,77.5145789,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.608646,74.842252,THEFT
17.23823,77.169335,Karnataka State Local Act
13.065763,77.453709,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.31421,76.701692,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.696198,75.917108,CHILDREN ACT
12.749736,75.205392,MOTOR VEHICLE ACCIDENTS NON-FATAL
